id,created_at,pm25_ugm3,pm10_ugm3,co_ugm3,no2_ugm3,o3_ugm3,temperature,humidity,pm10_corrected_ugm3,pm10_flag
89716,2026-05-12 15:39:38.449277+00:00,10.48,14.21,2937.23,0.0,19.63,34.8,63.9,14.21,ok
89717,2026-05-12 15:43:34.767298+00:00,13.13,13.98,3381.79,0.0,19.63,34.7,64.2,13.98,ok
89718,2026-05-12 15:44:35.384465+00:00,14.54,14.91,3140.49,0.0,19.63,34.8,64.0,14.91,ok
89719,2026-05-12 15:45:35.144060+00:00,14.18,15.61,3664.14,0.0,19.63,34.9,63.7,15.61,ok
89720,2026-05-12 15:46:36.153769+00:00,13.3,12.36,2969.76,0.0,19.63,35.1,63.1,13.3,adjusted_min
89721,2026-05-12 15:50:38.394442+00:00,14.89,17.7,2891.64,0.0,19.63,35.1,63.4,17.7,ok
89722,2026-05-12 15:51:39.269323+00:00,19.47,17.23,3065.63,0.0,19.63,34.8,63.8,19.47,adjusted_min
89723,2026-05-12 15:52:40.675260+00:00,15.77,16.07,3370.5,0.0,19.63,34.8,63.8,16.07,ok
89724,2026-05-12 15:53:41.735612+00:00,14.01,15.61,3095.26,0.0,19.63,34.9,63.7,15.61,ok
89725,2026-05-12 15:54:42.800459+00:00,13.83,13.05,2965.08,0.0,19.63,35.1,63.2,13.83,adjusted_min
89726,2026-05-12 15:55:43.860463+00:00,14.01,15.61,3735.28,0.0,19.63,34.7,64.3,15.61,ok
89727,2026-05-12 15:56:45.003320+00:00,13.65,17.23,3715.68,0.0,19.63,34.8,64.5,17.23,ok
89728,2026-05-12 15:57:45.931822+00:00,16.3,16.54,3212.79,0.0,19.63,34.9,64.3,16.54,ok
89729,2026-05-12 15:58:47.040838+00:00,15.24,20.25,3239.2,0.0,19.63,35.1,63.9,20.25,ok
89730,2026-05-12 15:59:48.021428+00:00,15.24,16.54,3480.08,0.0,19.63,34.8,64.2,16.54,ok
89731,2026-05-12 16:00:49.207272+00:00,15.95,16.07,2918.87,0.0,19.63,34.8,64.5,16.07,ok
89732,2026-05-12 16:01:50.066241+00:00,13.48,17.93,3497.86,0.0,19.63,34.9,64.5,17.93,ok
89733,2026-05-12 16:02:51.246241+00:00,17.0,17.93,3728.73,0.0,19.63,35.0,64.3,17.93,ok
89734,2026-05-12 16:03:52.759367+00:00,12.07,17.0,3741.85,0.0,19.63,34.8,64.4,17.0,ok
89735,2026-05-12 16:04:54.252274+00:00,15.95,17.47,3480.08,0.0,19.63,34.7,65.1,17.47,ok
89736,2026-05-12 16:05:55.523771+00:00,15.42,15.84,3309.37,0.0,19.63,34.9,64.8,15.84,ok
89737,2026-05-12 16:06:56.496484+00:00,18.41,19.09,3041.25,0.0,19.63,35.1,64.1,19.09,ok
89738,2026-05-12 16:07:57.288091+00:00,16.83,18.4,3085.33,0.0,19.63,34.8,64.7,18.4,ok
89739,2026-05-12 16:08:58.374930+00:00,14.54,13.98,3176.34,0.0,19.63,34.7,65.1,14.54,adjusted_min
89740,2026-05-12 16:09:59.327374+00:00,13.3,14.21,2923.44,0.0,19.63,34.9,64.8,14.21,ok
89741,2026-05-12 16:11:01.075860+00:00,11.54,14.21,2869.22,0.0,19.63,35.1,64.0,14.21,ok
89742,2026-05-12 16:12:02.234915+00:00,13.13,11.66,3176.34,0.0,19.63,34.8,64.7,13.13,adjusted_min
89743,2026-05-12 16:16:04.271324+00:00,18.24,18.4,3619.92,0.0,19.63,34.8,64.9,18.4,ok
89744,2026-05-12 16:17:05.446752+00:00,17.71,19.09,3007.58,0.0,19.63,34.7,64.9,19.09,ok
89745,2026-05-12 16:18:06.553447+00:00,17.53,19.56,3619.92,0.0,19.63,34.8,64.9,19.56,ok
89746,2026-05-12 16:19:07.648796+00:00,16.12,16.07,3342.51,0.0,19.63,34.9,64.7,16.12,adjusted_min
89747,2026-05-12 16:20:08.581780+00:00,18.94,18.4,3012.36,0.0,19.63,35.0,64.2,18.94,adjusted_min
89748,2026-05-12 16:21:09.549323+00:00,17.88,17.93,3421.76,0.0,19.63,34.6,65.2,17.93,ok
89749,2026-05-12 16:22:10.451958+00:00,16.47,18.63,3276.71,0.0,19.63,34.7,65.2,18.63,ok
89750,2026-05-12 16:23:11.492696+00:00,18.24,17.23,3110.23,0.0,19.63,34.9,64.8,18.24,adjusted_min
89751,2026-05-12 16:26:19.812036+00:00,16.12,17.7,3439.1,0.0,19.63,34.7,65.0,17.7,ok
89752,2026-05-12 16:27:14.788795+00:00,17.18,19.56,2914.3,0.0,19.63,34.8,64.7,19.56,ok
89753,2026-05-12 16:28:15.793972+00:00,16.83,19.56,3533.83,0.0,19.63,35.0,64.3,19.56,ok
89754,2026-05-12 16:29:16.692891+00:00,15.42,19.56,3342.51,0.0,19.63,34.9,64.3,19.56,ok
89755,2026-05-12 16:30:17.573502+00:00,14.89,15.61,3276.71,0.0,19.63,34.7,64.9,15.61,ok
89756,2026-05-12 16:31:18.650198+00:00,15.24,17.47,3421.76,0.0,19.63,34.8,64.7,17.47,ok
89757,2026-05-12 16:32:19.757853+00:00,15.24,18.16,2955.76,0.0,19.63,34.9,64.3,18.16,ok
89758,2026-05-12 16:33:20.584564+00:00,18.24,18.4,3070.54,0.0,19.63,35.0,63.8,18.4,ok
89759,2026-05-12 16:34:21.336786+00:00,18.41,20.49,3041.25,0.0,19.63,34.7,64.6,20.49,ok
89760,2026-05-12 16:35:22.531354+00:00,18.77,17.23,2794.83,0.0,19.63,34.7,64.8,18.77,adjusted_min
89761,2026-05-12 16:36:23.470104+00:00,15.24,17.93,3244.52,0.0,19.63,34.9,64.5,17.93,ok
89762,2026-05-12 16:42:26.740598+00:00,14.89,17.23,3348.08,0.0,19.63,34.9,64.5,17.23,ok
89763,2026-05-12 16:49:30.457813+00:00,13.13,16.54,3450.74,0.0,19.63,34.8,65.0,16.54,ok
89764,2026-05-12 16:53:33.040661+00:00,12.24,10.96,2941.84,0.0,19.63,34.7,65.1,12.24,adjusted_min
89765,2026-05-12 16:54:34.622247+00:00,12.77,11.66,3050.96,0.0,19.63,34.8,64.9,12.77,adjusted_min
89766,2026-05-12 16:55:36.014837+00:00,15.24,14.21,3260.55,0.0,19.63,34.9,64.5,15.24,adjusted_min
89767,2026-05-12 16:56:37.028660+00:00,15.06,19.09,3191.89,0.0,19.63,35.0,64.3,19.09,ok
89768,2026-05-12 16:57:38.046658+00:00,16.12,15.14,3348.08,0.0,19.63,34.7,64.7,16.12,adjusted_min
89769,2026-05-12 17:00:48.009537+00:00,14.36,14.68,3145.58,0.0,19.63,34.9,64.8,14.68,ok
89770,2026-05-12 17:01:43.306480+00:00,15.59,15.38,2760.77,0.0,19.63,35.1,64.3,15.59,adjusted_min
89771,2026-05-12 17:02:44.810809+00:00,13.13,13.98,3433.31,0.0,19.63,34.7,64.9,13.98,ok
89772,2026-05-12 17:03:45.971321+00:00,13.3,15.38,3474.18,0.0,19.63,34.7,65.3,15.38,ok
89773,2026-05-12 17:04:47.012094+00:00,15.59,18.86,3100.24,0.0,19.63,34.7,65.0,18.86,ok
89774,2026-05-12 17:05:48.196209+00:00,14.71,15.84,2869.22,0.0,19.63,34.8,65.0,15.84,ok
89775,2026-05-12 17:06:49.467914+00:00,13.3,16.54,3348.08,0.0,19.63,34.9,64.8,16.54,ok
89776,2026-05-12 17:07:50.241798+00:00,15.42,17.0,3450.74,0.0,19.63,35.1,64.2,17.0,ok
89777,2026-05-12 17:08:51.271614+00:00,13.65,16.07,3468.29,0.0,19.63,34.7,65.1,16.07,ok
89778,2026-05-12 17:09:51.993364+00:00,12.95,16.54,3017.14,0.0,19.63,34.8,65.2,16.54,ok
89779,2026-05-12 17:10:53.238480+00:00,14.71,14.68,2965.08,0.0,19.63,34.9,64.9,14.71,adjusted_min
89780,2026-05-12 17:11:54.103757+00:00,12.95,14.21,3533.83,0.0,19.63,35.0,64.4,14.21,ok
89781,2026-05-12 17:12:55.235381+00:00,14.89,17.93,3359.26,0.0,19.63,34.6,65.5,17.93,ok
89782,2026-05-12 17:13:56.130252+00:00,14.36,17.93,3171.18,0.0,19.63,34.7,65.5,17.93,ok
89783,2026-05-12 17:14:57.285539+00:00,12.24,13.05,3271.31,0.0,19.63,34.8,65.2,13.05,ok
89784,2026-05-12 17:15:58.510645+00:00,14.36,16.07,3140.49,0.0,19.63,34.9,64.9,16.07,ok
89785,2026-05-12 17:16:59.764650+00:00,15.95,17.47,3904.87,0.0,19.63,35.1,64.4,17.47,ok
89786,2026-05-12 17:18:00.673045+00:00,14.71,19.33,3503.81,0.0,19.63,34.7,65.1,19.33,ok
89787,2026-05-12 17:19:01.973036+00:00,14.71,15.84,3539.87,0.0,19.63,34.7,65.4,15.84,ok
89788,2026-05-12 17:20:02.930539+00:00,16.47,15.38,3601.21,0.0,19.63,34.8,65.3,16.47,adjusted_min
89789,2026-05-12 17:22:05.105058+00:00,14.36,16.77,3521.78,0.0,19.63,34.9,64.8,16.77,ok
89790,2026-05-12 17:27:08.018003+00:00,15.24,16.54,3474.18,0.0,19.63,34.9,64.9,16.54,ok
89791,2026-05-12 17:28:08.851456+00:00,14.36,18.4,3080.39,0.0,19.63,35.0,64.6,18.4,ok
89792,2026-05-12 17:29:10.076400+00:00,15.77,18.86,3176.34,0.0,19.63,34.8,64.7,18.86,ok
89793,2026-05-12 17:31:11.533310+00:00,15.24,15.84,2918.87,0.0,19.63,34.8,64.9,15.84,ok
89794,2026-05-12 17:32:12.679789+00:00,17.0,17.23,2731.45,0.0,19.63,34.9,64.7,17.23,ok
89795,2026-05-12 17:33:13.689373+00:00,14.18,19.56,3645.09,0.0,19.63,35.1,64.3,19.56,ok
89796,2026-05-12 17:34:14.786837+00:00,14.36,16.77,2993.32,0.0,19.63,34.7,64.9,16.77,ok
89797,2026-05-12 17:35:16.129676+00:00,15.59,17.0,2918.87,0.0,19.63,34.7,65.2,17.0,ok
89798,2026-05-12 17:36:16.883348+00:00,15.42,20.49,3298.43,0.0,19.63,34.8,65.2,20.49,ok
89799,2026-05-12 17:37:18.220109+00:00,15.59,18.4,3433.31,0.0,19.63,34.8,65.1,18.4,ok
89800,2026-05-12 17:38:19.060582+00:00,15.06,15.84,3370.5,0.0,19.63,34.9,64.9,15.84,ok
89801,2026-05-12 17:39:20.219193+00:00,15.42,18.63,3105.23,0.0,19.63,34.9,64.9,18.63,ok
89802,2026-05-12 17:40:21.094659+00:00,15.42,17.47,3186.69,0.0,19.63,34.9,64.8,17.47,ok
89803,2026-05-12 17:41:22.111602+00:00,15.06,18.4,3348.08,0.0,19.63,34.9,64.7,18.4,ok
89804,2026-05-12 17:42:23.211704+00:00,16.3,18.16,3545.94,0.0,19.63,34.9,64.8,18.16,ok
89805,2026-05-12 17:43:24.091229+00:00,16.12,17.93,2842.64,0.0,19.63,34.8,64.8,17.93,ok
89806,2026-05-12 17:44:25.110704+00:00,15.95,22.35,2965.08,0.0,19.63,34.8,64.9,22.35,ok
89807,2026-05-12 17:45:26.508216+00:00,17.53,16.77,2710.78,0.0,19.63,34.8,65.0,17.53,adjusted_min
89808,2026-05-12 17:46:27.299134+00:00,16.47,17.93,2974.45,0.0,19.63,34.8,64.9,17.93,ok
89809,2026-05-12 17:47:28.585005+00:00,15.42,15.84,3155.78,0.0,19.63,34.8,65.1,15.84,ok
89810,2026-05-12 17:48:29.456371+00:00,14.71,16.31,3468.29,0.0,19.63,34.8,65.2,16.31,ok
89811,2026-05-12 17:49:30.390594+00:00,14.54,17.93,2887.13,0.0,19.63,34.8,65.1,17.93,ok
89812,2026-05-12 17:50:31.293271+00:00,16.12,17.23,3140.49,0.0,19.63,34.8,65.0,17.23,ok
89813,2026-05-12 17:51:32.502986+00:00,17.0,18.86,3364.87,0.0,19.63,34.8,65.1,18.86,ok
89814,2026-05-12 17:52:33.381982+00:00,14.89,16.31,2727.3,0.0,19.63,34.8,64.9,16.31,ok
89815,2026-05-12 17:53:34.394187+00:00,18.94,17.7,3271.31,0.0,19.63,34.8,65.0,18.94,adjusted_min
89816,2026-05-12 17:54:35.400925+00:00,15.59,16.54,3376.14,0.0,19.63,34.8,65.1,16.54,ok
89817,2026-05-12 17:55:36.534852+00:00,16.47,17.47,2988.58,0.0,19.63,34.8,65.0,17.47,ok
89818,2026-05-12 17:56:37.475934+00:00,16.12,17.93,3320.36,0.0,19.63,34.8,65.0,17.93,ok
89819,2026-05-12 17:57:38.490186+00:00,16.47,16.54,3348.08,0.0,19.63,34.8,64.8,16.54,ok
89820,2026-05-12 17:58:39.353511+00:00,17.18,17.47,3120.27,0.0,19.63,34.8,65.0,17.47,ok
89821,2026-05-12 17:59:40.743544+00:00,14.36,16.07,2873.68,0.0,19.63,34.8,64.7,16.07,ok
89822,2026-05-12 18:00:41.397593+00:00,17.36,18.86,3439.1,0.0,19.63,34.8,64.8,18.86,ok
89823,2026-05-12 18:01:42.449693+00:00,18.59,18.4,3533.83,0.0,19.63,34.8,65.0,18.59,adjusted_min
89824,2026-05-12 18:02:43.376103+00:00,17.71,19.33,3007.58,0.0,19.63,34.8,64.9,19.33,ok
89825,2026-05-12 18:03:44.793733+00:00,16.83,18.86,3265.93,0.0,19.63,34.8,64.8,18.86,ok
89826,2026-05-12 18:04:45.755834+00:00,18.59,21.18,3398.83,0.0,19.63,34.8,64.7,21.18,ok
89827,2026-05-12 18:05:46.840449+00:00,16.3,20.02,3491.91,0.0,19.63,34.8,64.6,20.02,ok
89828,2026-05-12 18:06:47.804201+00:00,18.24,19.56,2923.44,0.0,19.63,34.8,64.6,19.56,ok
89829,2026-05-12 18:07:49.143281+00:00,18.06,18.16,3570.35,0.0,19.63,34.8,64.6,18.16,ok
89830,2026-05-12 18:08:50.185438+00:00,17.88,20.49,3012.36,0.0,19.63,34.8,64.5,20.49,ok
89831,2026-05-12 18:09:51.405191+00:00,17.88,21.18,3012.36,0.0,19.63,34.8,64.2,21.18,ok
89832,2026-05-12 18:10:52.388408+00:00,19.29,20.72,3404.54,0.0,19.63,34.7,64.1,20.72,ok
89833,2026-05-12 18:11:53.959204+00:00,18.59,20.72,3491.91,0.0,19.63,34.7,64.1,20.72,ok
89834,2026-05-12 18:12:54.947566+00:00,20.88,21.18,3212.79,0.0,19.63,34.6,64.3,21.18,ok
89835,2026-05-12 18:13:55.914415+00:00,20.35,23.27,3176.34,0.0,19.63,34.5,64.6,23.27,ok
89836,2026-05-12 18:14:56.894744+00:00,20.0,24.2,2794.83,0.0,19.63,34.5,64.5,24.2,ok
89837,2026-05-12 18:15:57.907188+00:00,19.82,24.67,3191.89,0.0,19.63,34.5,64.7,24.67,ok
89838,2026-05-12 18:16:58.938073+00:00,20.0,22.58,2743.96,0.0,19.63,34.5,64.5,22.58,ok
89839,2026-05-12 18:18:00.056631+00:00,23.35,23.27,3249.85,0.0,19.63,34.5,64.4,23.35,adjusted_min
89840,2026-05-12 18:19:01.034797+00:00,22.29,25.13,3120.27,0.0,19.63,34.5,64.5,25.13,ok
89841,2026-05-12 18:20:02.177858+00:00,20.35,22.81,3314.86,0.0,19.63,34.5,64.3,22.81,ok
89842,2026-05-12 18:21:02.946223+00:00,17.36,23.04,3527.79,0.0,19.63,34.4,64.4,23.04,ok
89843,2026-05-12 18:22:03.830040+00:00,21.59,22.35,3021.94,0.0,19.63,34.4,64.5,22.35,ok
89844,2026-05-12 18:23:04.876322+00:00,19.65,23.51,2909.75,0.0,19.63,34.4,64.7,23.51,ok
89845,2026-05-12 18:24:05.942664+00:00,21.41,22.81,2928.03,0.0,19.63,34.4,64.7,22.81,ok
89846,2026-05-12 18:25:06.834535+00:00,19.47,22.58,3376.14,0.0,19.63,34.3,64.7,22.58,ok
89847,2026-05-12 18:26:08.043155+00:00,19.29,20.95,3181.51,0.0,19.63,34.3,64.8,20.95,ok
89848,2026-05-12 18:27:08.886868+00:00,20.7,25.6,3021.94,0.0,19.63,34.3,65.0,25.6,ok
89849,2026-05-12 18:28:09.819282+00:00,18.77,19.09,2760.77,0.0,19.63,34.2,65.1,19.09,ok
89850,2026-05-12 18:29:10.624620+00:00,18.94,22.81,2905.21,0.0,19.63,34.3,65.1,22.81,ok
89851,2026-05-12 18:30:11.694848+00:00,21.23,23.04,3181.51,0.0,19.63,34.3,64.9,23.04,ok
89852,2026-05-12 18:31:12.640369+00:00,20.53,23.74,2731.45,0.0,19.63,34.3,64.9,23.74,ok
89853,2026-05-12 18:32:13.829718+00:00,20.18,24.2,3282.12,0.0,19.63,34.2,65.0,24.2,ok
89854,2026-05-12 18:33:15.046553+00:00,18.06,22.35,3331.41,0.0,19.63,34.2,65.2,22.35,ok
89855,2026-05-12 18:34:16.335830+00:00,18.06,23.27,2960.41,0.0,19.63,34.2,65.2,23.27,ok
89856,2026-05-12 18:35:17.316845+00:00,18.77,21.18,2891.64,0.0,19.63,34.2,65.2,21.18,ok
89857,2026-05-12 18:36:18.447797+00:00,19.12,22.35,2068.46,0.0,19.63,34.2,65.2,22.35,ok
89858,2026-05-12 18:37:19.442039+00:00,20.18,21.88,3348.08,0.0,19.63,34.2,65.1,21.88,ok
89859,2026-05-12 18:38:20.761536+00:00,18.94,20.02,3197.09,0.0,19.63,34.3,65.0,20.02,ok
89860,2026-05-12 18:39:21.444422+00:00,18.06,20.25,3265.93,0.0,19.63,34.3,65.0,20.25,ok
89861,2026-05-12 18:40:22.407131+00:00,17.71,19.79,3150.67,0.0,19.63,34.3,65.0,19.79,ok
89862,2026-05-12 18:41:23.090625+00:00,20.18,20.02,3181.51,0.0,19.63,34.3,65.0,20.18,adjusted_min
89863,2026-05-12 18:42:24.250547+00:00,17.71,24.9,3110.23,0.0,19.63,34.3,64.8,24.9,ok
89864,2026-05-12 18:43:24.935953+00:00,18.94,22.35,2873.68,0.0,19.63,34.2,64.9,22.35,ok
89865,2026-05-12 18:44:25.714347+00:00,19.82,24.67,2914.3,0.0,19.63,34.2,65.0,24.67,ok
89866,2026-05-12 18:45:26.497748+00:00,21.41,20.95,2781.99,0.0,19.63,34.2,65.2,21.41,adjusted_min
89867,2026-05-12 18:46:27.491130+00:00,21.41,23.04,2860.32,0.0,19.63,34.2,65.2,23.04,ok
89868,2026-05-12 18:47:28.238844+00:00,19.29,24.2,3404.54,0.0,19.63,34.2,65.1,24.2,ok
89869,2026-05-12 18:48:29.747334+00:00,26.17,29.08,2988.58,0.0,19.63,34.2,65.1,29.08,ok
89870,2026-05-12 18:49:30.582787+00:00,20.7,22.35,3331.41,0.0,19.63,34.2,64.9,22.35,ok
89871,2026-05-12 18:50:31.596274+00:00,22.64,25.37,2878.16,0.0,19.63,34.3,64.8,25.37,ok
89872,2026-05-12 18:51:32.505917+00:00,20.18,23.51,3244.52,0.0,19.63,34.2,64.8,23.51,ok
89873,2026-05-12 18:52:33.631409+00:00,27.05,27.92,3085.33,0.0,19.63,34.2,65.1,27.92,ok
89874,2026-05-12 18:53:34.731998+00:00,19.12,21.42,3125.31,0.0,19.63,34.2,65.1,21.42,ok
89875,2026-05-12 18:54:35.779032+00:00,20.53,21.18,2983.86,0.0,19.63,34.2,65.0,21.18,ok
89876,2026-05-12 18:55:36.671650+00:00,23.17,24.2,2988.58,0.0,19.63,34.2,65.0,24.2,ok
89877,2026-05-12 18:56:37.780494+00:00,24.76,25.37,2946.47,0.0,19.63,34.2,65.0,25.37,ok
89878,2026-05-12 18:57:38.883786+00:00,19.82,23.04,3050.96,0.0,19.63,34.2,64.8,23.04,ok
89879,2026-05-12 18:58:40.273831+00:00,18.41,22.58,3244.52,0.0,19.63,34.2,65.0,22.58,ok
89880,2026-05-12 18:59:41.272967+00:00,17.88,20.49,2794.83,0.0,19.63,34.2,64.9,20.49,ok
89881,2026-05-12 19:00:42.266447+00:00,19.29,28.85,2896.15,0.0,19.63,34.2,64.9,28.85,ok
89882,2026-05-12 19:01:43.313917+00:00,20.7,23.27,3336.95,0.0,19.63,34.2,64.9,23.27,ok
89883,2026-05-12 19:02:44.279175+00:00,18.77,21.18,2946.47,0.0,19.63,34.2,64.8,21.18,ok
89884,2026-05-12 19:03:45.177509+00:00,16.65,21.18,3100.24,0.0,19.63,34.2,64.9,21.18,ok
89885,2026-05-12 19:04:46.113865+00:00,21.76,21.42,2909.75,0.0,19.63,34.2,64.8,21.76,adjusted_min
89886,2026-05-12 19:05:47.057111+00:00,19.47,20.72,3287.54,0.0,19.63,34.2,64.7,20.72,ok
89887,2026-05-12 19:06:48.441408+00:00,20.53,21.88,2847.05,0.0,19.63,34.3,64.8,21.88,ok
89888,2026-05-12 19:07:49.339099+00:00,20.88,26.29,2630.26,0.0,19.63,34.2,64.8,26.29,ok
89889,2026-05-12 19:08:50.495738+00:00,20.0,24.67,3336.95,0.0,19.63,34.3,64.8,24.67,ok
89890,2026-05-12 19:09:51.444607+00:00,18.59,20.95,2937.23,0.0,19.63,34.3,64.7,20.95,ok
89891,2026-05-12 19:10:52.969528+00:00,22.47,23.04,3080.39,0.0,19.63,34.3,64.8,23.04,ok
89892,2026-05-12 19:11:53.897994+00:00,21.06,29.31,3007.58,0.0,19.63,34.3,64.7,29.31,ok
89893,2026-05-12 19:12:55.204960+00:00,19.29,22.35,2735.61,0.0,19.63,34.3,64.6,22.35,ok
89894,2026-05-12 19:13:56.190178+00:00,18.77,28.15,2878.16,0.0,19.63,34.4,64.6,28.15,ok
89895,2026-05-12 19:14:57.507051+00:00,20.53,23.27,2579.72,0.0,19.63,34.4,64.5,23.27,ok
89896,2026-05-12 19:15:58.522039+00:00,18.77,22.58,2769.23,0.0,19.63,34.3,64.7,22.58,ok
89897,2026-05-12 19:16:59.630487+00:00,21.94,26.76,2983.86,0.0,19.63,34.3,64.6,26.76,ok
89898,2026-05-12 19:18:00.476444+00:00,21.23,25.6,3176.34,0.0,19.63,34.4,64.6,25.6,ok
89899,2026-05-12 19:19:01.574500+00:00,19.29,26.99,3176.34,0.0,19.63,34.3,64.6,26.99,ok
89900,2026-05-12 19:20:02.457598+00:00,24.58,21.65,2739.78,0.0,19.63,34.4,64.4,24.58,adjusted_min
89901,2026-05-12 19:21:03.387266+00:00,20.18,20.02,2690.33,0.0,19.63,34.5,64.2,20.18,adjusted_min
89902,2026-05-12 19:22:04.448268+00:00,18.24,18.86,3031.57,0.0,19.63,34.5,64.1,18.86,ok
89903,2026-05-12 19:23:05.499642+00:00,18.24,19.33,2760.77,0.0,19.63,34.6,64.1,19.33,ok
89904,2026-05-12 19:24:06.461166+00:00,16.65,21.18,2769.23,0.0,19.63,34.6,63.9,21.18,ok
89905,2026-05-12 19:25:07.591320+00:00,19.47,21.42,2606.77,0.0,19.63,34.6,63.7,21.42,ok
89906,2026-05-12 19:26:08.444026+00:00,18.06,21.42,2760.77,0.0,19.63,34.7,63.7,21.42,ok
89907,2026-05-12 19:27:09.575163+00:00,19.65,25.6,3244.52,0.0,19.63,34.7,63.5,25.6,ok
89908,2026-05-12 19:28:10.378886+00:00,19.29,20.95,3100.24,0.0,19.63,34.8,63.4,20.95,ok
89909,2026-05-12 19:29:11.465016+00:00,18.06,20.25,2666.07,0.0,19.63,34.8,63.2,20.25,ok
89910,2026-05-12 19:30:12.303990+00:00,16.83,20.72,2599.0,0.0,19.63,34.9,63.2,20.72,ok
89911,2026-05-12 19:31:13.431910+00:00,19.47,22.81,3046.1,0.0,19.63,34.9,63.0,22.81,ok
89912,2026-05-12 19:32:14.438256+00:00,18.41,21.42,2909.75,0.0,19.63,34.9,62.9,21.42,ok
89913,2026-05-12 19:33:15.581395+00:00,18.77,19.79,2051.55,0.0,19.63,34.9,62.9,19.79,ok
89914,2026-05-12 19:34:16.539835+00:00,17.36,22.35,3090.29,0.0,19.63,34.9,63.0,22.35,ok
89915,2026-05-12 19:35:17.679397+00:00,18.24,23.27,2860.32,0.0,19.63,34.9,63.0,23.27,ok
89916,2026-05-12 19:36:18.599984+00:00,19.47,20.49,2918.87,0.0,19.63,34.9,63.0,20.49,ok
89917,2026-05-12 19:37:19.716206+00:00,20.35,21.42,3080.39,0.0,19.63,34.9,63.0,21.42,ok
89918,2026-05-12 19:38:20.448446+00:00,17.36,20.72,3105.23,0.0,19.63,34.8,63.0,20.72,ok
89919,2026-05-12 19:39:21.483169+00:00,18.59,23.27,3336.95,0.0,19.63,34.8,63.0,23.27,ok
89920,2026-05-12 19:40:22.206279+00:00,16.47,21.42,2556.86,0.0,19.63,34.8,62.9,21.42,ok
89921,2026-05-12 19:41:23.026136+00:00,18.06,20.72,2993.32,0.0,19.63,34.8,62.9,20.72,ok
89922,2026-05-12 19:42:23.858504+00:00,18.41,19.33,2670.09,0.0,19.63,34.7,63.0,19.33,ok
89923,2026-05-12 19:43:25.084516+00:00,19.12,21.65,2690.33,0.0,19.63,34.7,63.1,21.65,ok
89924,2026-05-12 19:44:26.156868+00:00,17.18,20.72,3314.86,0.0,19.63,34.8,63.0,20.72,ok
89925,2026-05-12 19:45:27.182799+00:00,18.59,24.2,2891.64,0.0,19.63,34.8,62.9,24.2,ok
89926,2026-05-12 19:46:27.886187+00:00,19.12,23.04,2790.54,0.0,19.63,34.9,62.8,23.04,ok
89927,2026-05-12 19:47:29.046559+00:00,15.06,23.27,2526.81,0.0,19.63,34.9,62.7,23.27,ok
89928,2026-05-12 19:48:29.900005+00:00,19.47,20.49,2937.23,0.0,19.63,34.9,62.6,20.49,ok
89929,2026-05-12 19:49:30.974849+00:00,19.65,19.79,2869.22,0.0,19.63,34.9,62.4,19.79,ok
89930,2026-05-12 19:50:31.600805+00:00,22.11,23.97,2727.3,0.0,19.63,34.9,62.3,23.97,ok
89931,2026-05-12 19:51:32.302358+00:00,20.0,21.88,2752.35,0.0,19.63,34.5,63.7,21.88,ok
89932,2026-05-12 19:52:32.960867+00:00,18.24,22.11,2650.07,0.0,19.63,34.5,63.8,22.11,ok
89933,2026-05-12 19:53:33.955553+00:00,19.47,21.65,2983.86,0.0,19.63,34.5,63.7,21.65,ok
89934,2026-05-12 19:54:35.046301+00:00,16.65,21.18,2560.65,0.0,19.63,34.5,63.7,21.18,ok
89935,2026-05-12 19:55:36.140853+00:00,20.18,21.42,3110.23,0.0,19.63,34.5,63.7,21.42,ok
89936,2026-05-12 19:56:37.173096+00:00,18.94,19.09,2851.46,0.0,19.63,34.5,63.9,19.09,ok
89937,2026-05-12 19:57:38.327285+00:00,17.18,18.86,2794.83,0.0,19.63,34.4,63.8,18.86,ok
89938,2026-05-12 19:58:39.245074+00:00,19.12,18.86,2842.64,0.0,19.63,34.4,63.9,19.12,adjusted_min
89939,2026-05-12 19:59:40.486116+00:00,16.12,19.33,2654.06,0.0,19.63,34.5,63.8,19.33,ok
89940,2026-05-12 20:00:41.510774+00:00,18.06,20.49,2955.76,0.0,19.63,34.6,63.6,20.49,ok
89941,2026-05-12 20:01:42.888727+00:00,19.65,18.63,2909.75,0.0,19.63,34.6,63.6,19.65,adjusted_min
89942,2026-05-12 20:02:43.712372+00:00,18.59,19.09,3050.96,0.0,19.63,34.6,63.3,19.09,ok
89943,2026-05-12 20:03:44.716872+00:00,18.06,20.95,3336.95,0.0,19.63,34.6,63.3,20.95,ok
89944,2026-05-12 20:04:45.745083+00:00,18.59,18.86,2941.84,0.0,19.63,34.7,63.3,18.86,ok
89945,2026-05-12 20:05:46.948955+00:00,18.77,21.18,2658.06,0.0,19.63,34.7,63.1,21.18,ok
89946,2026-05-12 20:06:47.918295+00:00,19.29,19.09,2482.64,0.0,19.63,34.7,63.1,19.29,adjusted_min
89947,2026-05-12 20:07:48.970235+00:00,15.95,19.33,2457.38,0.0,19.63,34.7,63.1,19.33,ok
89948,2026-05-12 20:08:49.816520+00:00,17.53,17.7,3050.96,0.0,19.63,34.8,62.9,17.7,ok
89949,2026-05-12 20:09:50.760947+00:00,17.53,20.49,2777.73,0.0,19.63,34.8,62.8,20.49,ok
